0,26785800,20
1,26639400,19.94
2,26639400,19.880180000000003
3,26639400,19.820539460000003
4,26639400,19.761077841620004
5,26712600,19.701794608095145
6,26639400,19.64268922427086
7,26639400,19.583761156598047
8,26639400,19.525009873128255
9,26712600,19.46643484350887
10,26712600,19.408035538978343
11,26712600,19.349811432361406
12,26566200,19.29176199806432
13,26566200,19.233886712070127
14,26566200,19.176185051933917
15,26419800,19.118656496778115
16,26273400,19.06130052728778
17,26127000,19.00411662570592
18,25980600,18.9471042758288
19,25980600,18.890262963001312
20,25834200,18.833592174112308
21,25834200,18.77709139758997
22,25834200,18.7207601233972
23,25980600,18.664597843027007
24,25907400,18.608604049497927
25,25834200,18.552778237349433
26,25834200,18.497119902637383
27,25834200,18.44162854292947
28,25834200,18.386303657300683
29,25687800,18.331144746328782
30,25761000,18.276151312089794
31,25907400,18.221322858153524
32,26053800,18.166658889579065
33,26053800,18.112158912910328
34,26053800,18.057822436171598
35,26053800,18.003648968863082
36,26053800,17.949638021956492
37,26053800,17.89578910789062
38,26053800,17.84210174056695
39,26053800,17.788575435345248
40,26053800,17.73520970903921
41,25907400,17.682004079912094
42,25907400,17.628958067672357
43,25907400,17.57607119346934
44,25761000,17.52334297988893
45,25761000,17.470772950949264
46,25761000,17.418360632096416
47,25907400,17.36610555020013
48,26053800,17.31400723354953
49,26200200,17.26206521184888
50,26346600,17.210279016213335
51,26493000,17.158648179164693
52,26493000,17.1071722346272
53,26566200,17.055850717923317
54,26566200,17.004683165769546
55,26566200,16.953669116272238
56,26566200,16.90280810892342
57,26419800,16.85209968459665
58,26273400,16.80154338554286
59,26273400,16.751138755386233
60,26273400,16.700885339120074
61,26200200,16.650782683102715
62,26200200,16.600830335053406
63,26346600,16.551027844048246
64,26346600,16.5013747605161
65,26200200,16.451870636234553
66,26127000,16.402515024325847
67,26053800,16.35330747925287
68,26127000,16.30424755681511
69,26053800,16.255334814144664
70,26053800,16.20656880970223
71,26053800,16.157949103273122
72,26200200,16.109475255963304
73,26200200,16.061146830195415
74,26346600,16.01296338970483
75,26200200,15.964924499535714
76,26200200,15.917029726037107
77,26053800,15.869278636858995
78,26053800,15.821670800948418
79,26053800,15.774205788545572
80,26053800,15.726883171179935
81,25907400,15.679702521666394
82,25907400,15.632663414101396
83,26053800,15.585765423859092
84,26053800,15.539008127587515
85,25980600,15.492391103204753
86,25980600,15.445913929895138
87,25980600,15.399576188105453
88,25980600,15.353377459541136
89,25834200,15.307317327162512
90,25834200,15.261395375181024
91,25834200,15.215611189055481
92,25907400,15.169964355488315
93,25761000,15.12445446242185
94,25761000,15.079081099034585
95,25907400,15.033843855737482
96,25761000,14.98874232417027
97,25761000,14.943776097197759
98,25761000,14.898944768906166
99,25907400,14.854247934599448
100,25907400,14.80968519079565
101,25907400,14.765256135223263
102,25761000,14.720960366817593
103,25907400,14.67679748571714
104,25907400,14.632767093259988
105,25907400,14.588868791980207
106,25980600,14.545102185604266
107,25907400,14.501466879047454
108,25761000,14.457962478410312
109,25687800,14.41458859097508
110,25687800,14.371344825202156
111,25687800,14.328230790726549
112,25687800,14.285246098354369
113,25834200,14.242390360059305
114,25834200,14.199663188979127
115,25834200,14.15706419941219
116,25834200,14.114593006813953
117,25980600,14.072249227793511
118,25834200,14.030032480110131
119,25980600,13.9879423826698
120,25834200,13.94597855552179
121,25834200,13.904140619855225
122,25980600,13.862428197995659
123,25980600,13.820840913401671
124,25980600,13.779378390661465
125,26127000,13.73804025548948
126,26273400,13.696826134723011
127,26419800,13.655735656318843
128,26419800,13.614768449349887
129,26273400,13.573924144001838
130,26273400,13.533202371569832
131,26200200,13.492602764455123
132,26200200,13.452124956161757
133,26053800,13.411768581293272
134,25980600,13.371533275549393
135,25980600,13.331418675722745
136,25980600,13.291424419695577
137,26053800,13.25155014643649
138,26127000,13.21179549599718
139,26127000,13.172160109509187
140,26127000,13.13264362918066
141,26273400,13.093245698293117
142,26273400,13.053965961198237
143,26273400,13.014804063314642
144,26273400,12.975759651124699
145,26419800,12.936832372171326
146,26273400,12.89802187505481
147,26273400,12.859327809429645
148,26127000,12.820749826001357
149,26127000,12.782287576523354
150,26127000,12.743940713793783
151,26127000,12.705708891652401
152,26127000,12.667591764977445
153,26127000,12.629588989682512
154,26273400,12.591700222713465
155,26127000,12.553925122045325
156,26127000,12.516263346679189
157,26127000,12.47871455663915
158,26127000,12.441278412969233
159,26127000,12.403954577730325
160,26127000,12.366742713997134
161,26127000,12.329642485855143
162,26127000,12.292653558397577
163,26053800,12.255775597722383
164,25907400,12.219008270929216
165,26053800,12.182351246116427
166,26200200,12.145804192378078
167,26200200,12.109366779800943
168,26346600,12.07303867946154
169,26273400,12.036819563423155
170,26200200,12.000709104732886
171,26053800,11.964706977418688
172,26053800,11.92881285648643
173,26200200,11.893026417916971
174,26200200,11.85734733866322
175,26346600,11.821775296647232
176,26200200,11.78630997075729
177,26053800,11.750951040845019
178,25907400,11.715698187722484
179,25761000,11.680551093159316
180,25761000,11.645509439879838
181,25907400,11.6105729115602
182,25907400,11.575741192825518
183,26053800,11.541013969247041
184,26053800,11.5063909273393
185,26127000,11.471871754557283
186,26127000,11.43745613929361
187,26273400,11.40314377087573
188,26273400,11.368934339563102
189,26273400,11.334827536544413
190,26273400,11.30082305393478
191,26273400,11.266920584772976
192,26273400,11.233119823018656
193,26127000,11.1994204635496
194,26127000,11.165822202158951
195,25980600,11.132324735552475
196,25980600,11.098927761345816
197,26053800,11.06563097806178
198,26053800,11.032434085127594
199,25907400,10.999336782872211
200,26053800,10.966338772523594
201,25980600,10.933439756206024
202,25980600,10.900639436937405
203,25980600,10.867937518626594
204,26053800,10.835333706070713
205,26200200,10.8028277049525
206,26127000,10.770419221837644
207,25980600,10.73810796417213
208,25907400,10.705893640279614
209,25834200,10.673775959358775
210,25834200,10.641754631480698
211,25980600,10.609829367586256
212,25834200,10.577999879483498
213,25834200,10.546265879845047
214,25834200,10.51462708220551
215,25834200,10.483083200958895
216,25687800,10.451633951356017
217,25687800,10.42027904950195
218,25541400,10.389018212353443
219,25687800,10.357851157716382
220,25687800,10.326777604243233
221,25614600,10.295797271430503
222,25614600,10.264909879616212
223,25614600,10.234115149977363
224,25614600,10.203412804527431
225,25614600,10.17280256611385
226,25761000,10.142284158415508
227,25834200,10.111857305940262
228,25980600,10.081521734022441
229,25980600,10.051277168820373
230,26053800,10.021123337313913
231,26053800,9.991059967301972
232,25907400,9.961086787400065
233,25907400,9.931203527037864
234,25907400,9.90140991645675
235,25907400,9.87170568670738
